"id","lastVisitTime","title","typedCount","url","visitCount","cnt","cnt1"
"1461","9/4/2017 3:45:22 PM","","0","http://onclkds.com/?auction_id=8a6d38be-7d87-4b15-ae46-786b13de0164&zoneid=1274058&xref=www.starfile.info&pbk3=51141b03554b72ea10938eb86c6a62026461949753898437834&r=%2Foc%2Fhan&uuid=9bfcdd18-8398-4fcc-a3e0-fd11870433c8&co=0&rf=1&fs=0&sw=1366&sh=768&wx=0&wy=0&ww=1366&wh=728&wiw=1366&wih=638&wfc=0&pl=http%3A%2F%2Fwww.starfile.info%2Fdownload-7s-zip-new%2F%3FToken%3DTW92aWUkJDY1MzYkJFR5cGUxJCRPcGVuRG93bmxvYWQkJDIwMTctMDktMDQgMTY6NDU6MA%3D%3D&drf=http%3A%2F%2Fwww.5starmusiq.com%2Ftamil_movie_songs_listen_download.asp%3FMovieId%3D6536&np=1&pt=undefined&nb=1&ng=1&ix=0","1","3000179","2000001"
"1460","9/4/2017 3:45:18 PM","Download Thiruttu Payale 2 Movie ACD-Rip Songs in 320kbps ZIP File","0","http://www.starfile.info/download-7s-zip-new/?Token=TW92aWUkJDY1MzYkJFR5cGUxJCRPcGVuRG93bmxvYWQkJDIwMTctMDktMDQgMTY6NDU6MA==","1","3000180","2000001"
"1459","9/4/2017 3:45:03 PM","Thiruttu Payale 2 Tamil Movie High Quality mp3 Songs Listen and Download Music By Vidyasagar StarMusiQ.com","0","http://www.5starmusiq.com/tamil_movie_songs_listen_download.asp?MovieId=6536","1","3000181","2000001"
"467","9/4/2017 3:44:33 PM","StarMusiQ.Com Listen to HD Tamil, Hindi, Telugu & Malayalam Movie Songs Download","0","http://www.5starmusiq.com/","4","3000182","2000001"
"265","9/4/2017 3:44:22 PM",":: New Tamil Hits :: Good Quality Tamil Movie, Tamil Songs A to Z MP3 Database For Download & Listen To ::","0","http://www.5starmusiq.com/mp3-database.asp","4","3000183","2000001"
"1458","9/4/2017 3:44:00 PM","starmusiq - Google Search","0","https://www.google.co.in/search?q=starmusiq&oq=starmusiq&aqs=chrome..69i57j69i60j0j69i60j0l2.9463j0j4&sourceid=chrome&ie=UTF-8","1","3000184","2000001"
"1457","9/4/2017 2:22:22 PM","Newspaper reports say (a) that the Chief Minister would arrive here at 4 p.m. (b) and, after resting for half-an-hour (c) address a public meeting (d). No error (e). - Google Search","0","https://www.google.co.in/search?q=Newspaper+reports+say+(a)+that+the+Chief+Minister+would+arrive+here+at+4+p.m.+(b)+and%2C+after+resting+for+half-an-hour+(c)+address+a+public+meeting+(d).+No+error+(e).&oq=Newspaper+reports+say+(a)+that+the+Chief+Minister+would+arrive+here+at+4+p.m.+(b)+and%2C+after+resting+for+half-an-hour+(c)+address+a+public+meeting+(d).+No+error+(e).&aqs=chrome..69i57.1005j0j7&sourceid=chrome&ie=UTF-8","1","3000185","2000001"
"1456","9/4/2017 2:19:03 PM","MBA|CAT|CAT 2015|CAT 2016|CAT Online|MBA 2015|MBA 2016|MBA Entrance Exams|CAT Test|Preparation|CAT Questions","0","http://totalgadha.com/mod/forum/discuss.php?d=1018","1","3000186","2000001"
"1454","9/4/2017 2:18:53 PM","The majority of successful senior managers do not closely follow the classical rational model of first clarifying goals, assessing the problem, formulating options, estimating likelihoods of success, making a decision, - Google Search","0","https://www.google.co.in/search?q=The+majority+of+successful+senior+managers+do+not+closely+follow+the+classical+rational+model+of+first+clarifying+goals%2C+assessing+the+problem%2C+formulating+options%2C+estimating+likelihoods+of+success%2C+making+a+decision%2C&oq=The+majority+of+successful+senior+managers+do+not+closely+follow+the+classical+rational+model+of+first+clarifying+goals%2C+assessing+the+problem%2C+formulating+options%2C+estimating+likelihoods+of+success%2C+making+a+decision%2C&aqs=chrome..69i57.207j0j4&sourceid=chrome&ie=UTF-8","2","3000187","2000001"
"1455","9/4/2017 2:17:32 PM","The majority of successful senior managers do not closely : Reading Comprehension (RC)","0","https://gmatclub.com/forum/the-majority-of-successful-senior-managers-do-not-closely-119740.html","1","3000188","2000001"
"1453","9/4/2017 2:16:48 PM","Platitude Synonyms, Platitude Antonyms | Thesaurus.com","0","http://www.thesaurus.com/browse/platitude?s=t","1","3000189","2000001"
"1451","9/4/2017 2:16:17 PM","hospitalized - Google Search","0","https://www.google.co.in/search?q=hospitalized&oq=hospitalized&gs_l=psy-ab.3..0l4.39799.39799.0.40362.1.1.0.0.0.0.76.76.1.1.0....0...1.1.64.psy-ab..0.1.76.8i3-YN1IB4o","1","3000190","2000001"
"1450","9/4/2017 2:15:56 PM","Ambulatory Synonyms, Ambulatory Antonyms | Thesaurus.com","0","http://www.thesaurus.com/browse/ambulatory","1","3000191","2000001"
"1449","9/4/2017 2:15:53 PM","AMBULATORY antonym - Google Search","0","https://www.google.co.in/search?q=AMBULATORY+antonym&oq=AMBULATORY+antonym&aqs=chrome..69i57j0l2.4372j0j4&sourceid=chrome&ie=UTF-8","1","3000192","2000001"
"1448","9/4/2017 2:15:36 PM","strive - Google Search","0","https://www.google.co.in/search?q=strive&oq=strive&gs_l=psy-ab.3..35i39k1j0l3.1527.2667.0.2848.6.6.0.0.0.0.90.397.5.5.0....0...1.1.64.psy-ab..1.5.395...46j0i131k1j0i67k1j0i46k1.gfZCOgKm7jQ","1","3000193","2000001"
"1447","9/4/2017 2:15:32 PM","officiate - Google Search","0","https://www.google.co.in/search?q=officiate&oq=officiate&gs_l=psy-ab.3..35i39k1j0l3.9709.9709.0.10028.1.1.0.0.0.0.84.84.1.1.0....0...1.1.64.psy-ab..0.1.83.1KxICxlIZQE","1","3000194","2000001"
"1446","9/4/2017 2:15:21 PM","estrange - Google Search","0","https://www.google.co.in/search?q=estrange&oq=estrang&gs_l=psy-ab.3.0.35i39k1j0j0i131k1j0.7006.8289.0.9597.7.7.0.0.0.0.84.538.7.7.0....0...1.1.64.psy-ab..0.7.537...0i67k1.Kd9S16NFQCo","1","3000195","2000001"
"1445","9/4/2017 2:15:11 PM","officiate - Google Search","0","https://www.google.co.in/search?q=officiate&oq=officiate&aqs=chrome..69i57.456j0j7&sourceid=chrome&ie=UTF-8","1","3000196","2000001"
"1444","9/4/2017 2:14:48 PM","Assimilate Synonyms, Assimilate Antonyms | Thesaurus.com","0","http://www.thesaurus.com/browse/assimilate","1","3000197","2000001"
"1443","9/4/2017 2:14:45 PM","assimilate antonym - Google Search","0","https://www.google.co.in/search?q=assimilate+antonym&oq=assimilate+&gs_l=psy-ab.3.1.0j0i20k1j0l2.10287.12602.0.14339.11.11.0.0.0.0.109.899.9j2.11.0....0...1.1.64.psy-ab..0.11.899...35i39k1j0i67k1j0i131k1.olrRwbrXX6w","1","3000198","2000001"
"1442","9/4/2017 2:14:28 PM","strive - Google Search","0","https://www.google.co.in/search?q=strive&oq=strive&gs_l=psy-ab.3..0l4.8788.8788.0.9241.1.1.0.0.0.0.81.81.1.1.0....0...1.1.64.psy-ab..0.1.81.t3yUDjYg1xY","1","3000199","2000001"
"1441","9/4/2017 2:14:18 PM","estrange - Google Search","0","https://www.google.co.in/search?q=estrange&oq=estrange&gs_l=psy-ab.3..0j0i131k1j0l2.8224.8224.0.8451.1.1.0.0.0.0.75.75.1.1.0....0...1.1.64.psy-ab..0.1.74.H1Ju5REveoI","1","3000200","2000001"
"1440","9/4/2017 2:14:08 PM","ASSIMILATE - Google Search","0","https://www.google.co.in/search?q=ASSIMILATE&oq=ASSIMILATE&gs_l=psy-ab.3..0i20k1j0l3.9896.9896.0.10219.1.1.0.0.0.0.105.105.0j1.1.0....0...1.1.64.psy-ab..0.1.105.-lAxZKifXl0","1","3000201","2000001"
"1439","9/4/2017 2:13:57 PM","commensurable - Google Search","0","https://www.google.co.in/search?q=commensurable&oq=commensurable&gs_l=psy-ab.3..0l2j0i20k1j0.15146.15146.0.15421.1.1.0.0.0.0.87.87.1.1.0....0...1.1.64.psy-ab..0.1.86.9hnRM2jZPxo","1","3000202","2000001"
"1438","9/4/2017 2:13:40 PM","gratis extravagant - Google Search","0","https://www.google.co.in/search?q=gratis+extravagant&oq=gratis+extravagant&aqs=chrome..69i57j0l2.7942j0j4&sourceid=chrome&ie=UTF-8","1","3000203","2000001"
"1437","9/4/2017 2:13:12 PM","Gratis Synonyms, Gratis Antonyms | Thesaurus.com","0","http://www.thesaurus.com/browse/gratis","1","3000204","2000001"
"1436","9/4/2017 2:13:09 PM","gratis antonym - Google Search","0","https://www.google.co.in/search?q=gratis+antonym&oq=gratis+anto&gs_l=psy-ab.3.0.0j0i22i10i30k1j0i22i30k1l2.24246.26811.0.27906.5.5.0.0.0.0.102.336.3j1.4.0....0...1.1.64.psy-ab..1.4.336...0i20k1.wK8MddR0n9E","1","3000205","2000001"
"1435","9/4/2017 2:12:40 PM","gratis - Google Search","0","https://www.google.co.in/search?q=gratis&oq=gratis&gs_l=psy-ab.3..0i20k1j0l2j0i131k1.1684.1684.0.1960.1.1.0.0.0.0.98.98.1.1.0....0...1.1.64.psy-ab..0.1.97.ERTXIgSL6pY","1","3000206","2000001"
"1434","9/4/2017 2:12:36 PM","gatis - Google Search","0","https://www.google.co.in/search?q=gatis&oq=gatis&aqs=chrome..69i57j0l5.1142j0j4&sourceid=chrome&ie=UTF-8","1","3000207","2000001"
"1433","9/4/2017 2:12:16 PM","The 4000 english words essential for an educated vocabulary","0","https://www.slideshare.net/hunter2302/the-4000-english-words-essential-for-an-educated-vocabulary-29415401","1","3000208","2000001"
"1432","9/4/2017 2:12:11 PM","DEIGN: A. inveigh B. gainsay C. speculate D. reject E. laud - Google Search","0","https://www.google.co.in/search?q=DEIGN:+A.+inveigh+B.+gainsay+C.+speculate+D.+reject+E.+laud&nfpr=1&sa=X&ved=0ahUKEwjumK-R24vWAhUMMY8KHTeSDiQQvgUIJSgB&biw=681&bih=618","1","3000209","2000001"
"1431","9/4/2017 2:12:06 PM","DEIGN: A. inveigh B. gainsay C. speculate D. reject E. laud - Google Search","0","https://www.google.co.in/search?q=+DEIGN%3A+A.+inveigh+B.+gainsay+C.+speculate+D.+reject+E.+laud&oq=+DEIGN%3A+A.+inveigh+B.+gainsay+C.+speculate+D.+reject+E.+laud&gs_l=psy-ab.3...11772.11772.0.12723.1.1.0.0.0.0.117.117.0j1.1.0....0...1.1.64.psy-ab..0.0.0.RtWjlJV6Pfo","1","3000210","2000001"
"1430","9/4/2017 2:11:52 PM","Question 6 of 50 1.0 Points DEIGN: A. inveigh B. gainsay C. speculate D. reject E. laud - Google Search","0","https://www.google.co.in/search?q=Question+6+of+50+1.0+Points+DEIGN%3A+A.+inveigh+B.+gainsay+C.+speculate+D.+reject+E.+laud&oq=Question+6+of+50+1.0+Points+DEIGN%3A+A.+inveigh+B.+gainsay+C.+speculate+D.+reject+E.+laud&aqs=chrome..69i57.972j0j4&sourceid=chrome&ie=UTF-8","1","3000211","2000001"
"1429","9/4/2017 2:11:09 PM","Deign Synonyms, Deign Antonyms | Thesaurus.com","0","http://www.thesaurus.com/browse/deign","1","3000212","2000001"
"1428","9/4/2017 2:11:06 PM","deign antonym - Google Search","0","https://www.google.co.in/search?q=deign+antonym&oq=deign+antony&gs_l=psy-ab.3.0.0j0i22i30k1.1619.6223.0.7438.14.13.1.0.0.0.97.1067.13.13.0....0...1.1.64.psy-ab..0.14.1068...35i39k1j0i131k1j0i20k1j0i10k1j0i22i10i30k1.nNj6wheLkaM","1","3000213","2000001"
"1426","9/4/2017 2:10:58 PM","Baneful - Google Search","0","https://www.google.co.in/search?q=Baneful&oq=Baneful&gs_l=psy-ab.3..0i20k1j0l3.25216.25216.0.25482.1.1.0.0.0.0.77.77.1.1.0....0...1.1.64.psy-ab..0.1.76.NLDEbgBaoaA","2","3000214","2000001"
"1427","9/4/2017 2:10:42 PM","Baneful | Define Baneful at Dictionary.com","0","http://www.dictionary.com/browse/baneful","1","3000215","2000001"
"1425","9/4/2017 2:10:11 PM","Canker - Google Search","0","https://www.google.co.in/search?q=Canker&oq=Canker&gs_l=psy-ab.3..35i39k1j0i20k1j0l2.13672.13672.0.14381.1.1.0.0.0.0.74.74.1.1.0....0...1.1.64.psy-ab..0.1.74.J-0aLYjEqdo","1","3000216","2000001"
